year,mmsi,on_fishing_list,on_fishing_list_nn,flag_country_name,flag_iso3,known_label,inferred_label_allyears,inferred_sublabel_allyears,length,tonnage,engine_power,days,hours,fishing_days,fishing_hours,fishing_kwh
2016,412420578,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,55.1275646421,736,1130.03972129,15,186.98083333333332,11,121.4386111111111,137230.45425384468
2015,701006582,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,25.404461957,152.724233887,304.363882285,169,3141.6399999999985,75,953.0034722222224,290059.83663664066
2015,701109983,TRUE,FALSE,Argentina,ARG,NA,NA,NA,NA,NA,NA,57,1092.2286111111111,26,273.1575,0
2015,701000892,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,55.9193632432,834.584029746,1433.93683744,106,2376.1140277777718,26,347.25180555555556,497937.1558536622
2016,701000731,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,27.8156094448,289.298625754,594.96697301,192,4528.44305555551,95,1475.934444444423,878132.2487723178
2015,224754000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,53.75,1021,1361.3,166,3531.9227777777805,147,2830.65055555556,3853364.6012777467
2015,441495000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,59.3474692771,1056.07616465,1478.08728077,121,2780.2179166666506,62,449.6833333333334,664671.2153742549
2015,412420532,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,64.2592838823,1107.77103148,1675.77265267,16,179.04902777777772,6,17.682361111111113,29631.617184635517
2014,701000577,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,39.3858896428,790.313534027,1073.40249352,278,6192.298055555555,205,3995.6783333333333,4288971.0863038385
2015,701006183,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,61.8014031431,1170.99064226,1783.72630939,128,2987.6438888888274,56,713.4551388888904,1272608.701805592
2014,416236500,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,71.662715384,1407.3790855,2294.38384717,74,1696.9294444444436,38,398.78236111111124,914959.8078696472
2016,701006168,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,59.9179055178,1594.14633906,1965.59207655,264,6255.217222222276,125,2498.7729166666763,4911568.246097721
2015,224820000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,50.3,825,1194.88,72,1538.9486111111087,59,980.2920833333321,1171331.4045333304
2014,416536000,FALSE,TRUE,Taiwan,TWN,NA,purse_seines,purse_seines,73.7312161109,1381.64096483,2382.37262041,57,1291.8927777777776,15,208.6665277777778,497121.4225738005
2015,701000539,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.2929077095,1134.81390597,1783.10947287,292,6948.811388888855,140,2637.3537499999966,4702690.454934191
2015,701000870,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,31.1301911682,292.012320894,685.78387019,308,6864.778611111077,159,2693.309166666666,1847027.9839348777
2016,412331034,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,36,174.3133333333335,29,80.78013888888887,118746.80416666667
2016,701000713,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,38.0552138628,471.475641734,782.207298242,319,7525.221388888445,260,5136.944166666522,4018155.217828239
2016,701000916,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.8255820904,763.667529548,1551.33719191,330,7915.684999999579,133,2415.9572222222123,3747964.2928969297
2015,701000672,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,48.902840438,667.312805912,1185.2953236,162,3834.2313888888666,85,1551.82888888888,1839375.5250273792
2016,701000768,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.639007381,855.923752817,1206.77103749,173,4048.7793055555044,99,1816.9262499999834,2192613.975755288
2016,701000662,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,53.0032154759,822.219773924,1819.88955314,248,5918.533888888751,137,2257.7476388888667,4108851.341640477
2014,412420611,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,57.6530858636,950,1289.07554536,13,177.08569444444447,1,1.3195833333333333,1701.0426050646333
2015,412440149,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,53.2130946103,742,1294.99808425,10,112.64277777777781,3,20.474722222222223,26514.72605332868
2016,701006068,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,31.7649083493,395.430944031,850.739108122,311,7285.965138888893,169,2804.1965277777786,2385639.6530404733
2016,412329633,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,61.14,989,1470,72,467.14611111111094,59,313.73402777777795,461189.0208333328
2016,416525000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,69.403878922,1416.02033111,2060.77351896,44,968.2365277777856,19,140.02041666666665,288550.3667804108
2015,412420611,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,57.6530858636,950,1289.07554536,29,399.1913888888889,14,100.91597222222222,130088.31192789573
2014,701006135,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,56.8248524646,803.677274372,1239.52139502,204,4829.706944444411,76,790.0391666666665,979270.4499871049
2016,412420312,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,58.9848986286,1305,1068.79858348,19,187.17000000000002,16,149.37166666666667,159648.22574538007
2016,701000631,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.0562430924,877.793325331,1338.68654812,220,5265.418888888671,70,512.144166666667,685600.5066147954
2015,701000900,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,47.0746755707,1027.86076816,1641.75100553,108,2569.107500000003,9,185.97430555555556,305323.503148577
2016,770576104,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,34.8603407735,246.920029498,627.72238984,12,133.92486111111123,12,131.82958333333352,82752.38110161133
2014,701000649,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,41.3247086689,703.183072991,1574.9479089,288,6893.2263888889,165,2994.5766666666686,4716302.259207389
2015,701000837,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,33.2525567299,383.932915258,877.599595194,339,8078.493055555317,183,3276.6086111111204,2875550.390720234
2016,701006043,FALSE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,48.2100374585,805.980504871,1114.64959258,357,8507.7419444434,200,3769.6312499998894,4201817.9369894
2016,701000742,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,52.8665857078,897.194002128,2140.67501205,275,6583.430138888299,224,3889.4566666665914,8326062.69678417
2015,412420317,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,54.7158938964,1305,1110.28225195,13,87.36013888888888,7,53.06083333333335,58912.50152367696
2016,900028639,TRUE,TRUE,Invalid MMSI,NA,NA,trawlers,trawlers,57.3573544608,655.450930151,1711.1600671,5,77.5526388888889,2,6.497083333333333,11117.54955262096
2016,412301256,TRUE,FALSE,China,CHN,unknown,cargo_or_tanker,tanker,61.14,989,1470,7,87.35347222222217,2,0.11361111111111111,167.00833333333333
2015,701000708,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,48.222550429,871.139116635,1750.65188123,243,5818.209722222102,117,1565.4074999999968,2740483.584766552
2016,416201700,TRUE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,68.6424487899,1295.58450094,2083.26205819,43,917.8625000000013,12,50.74625000000005,105717.73722042421
2015,412371205,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,65.1,1253,1324,24,254.5880555555556,6,12.771527777777774,16909.50277777777
2015,412420646,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,54.5913575743,955,1014.07026963,11,143.0940277777778,4,29.48,29894.7915486924
2014,412420678,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,51.1549503245,492,1100.02721402,9,117.87444444444444,2,17.065416666666668,18772.42275192381
2016,701000870,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,31.1301911682,292.012320894,685.78387019,136,3040.697083333337,79,1334.2168055555549,914984.3645864282
2014,701006059,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,37.9064841143,533.850693834,1252.52673604,273,6443.018888888886,153,2802.8593055555552,3510656.2175668394
2014,900028873,TRUE,TRUE,Invalid MMSI,NA,NA,squid_jigger,squid_jigger,60.5440362784,940.273132196,1363.32434675,12,118.29013888888889,3,9.113472222222223,12424.61856398538
2016,412420788,TRUE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,53.7352709506,609.322384624,1093.78233575,7,61.75763888888889,1,10.689722222222223,11692.229340740903
2016,412331077,FALSE,TRUE,China,CHN,NA,squid_jigger,squid_jigger,60.2893849659,993.492937989,1614.52543319,31,138.2768055555556,24,86.03999999999999,138913.7682716676
2014,701000512,FALSE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,46.4387415097,504.756475589,1105.07134159,296,6916.110694444441,199,3863.0602777777785,4268957.203806927
2015,701006609,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,58.4165386448,1088.82130168,1361.91241468,292,6962.2790277775375,50,340.2476388888887,463387.4834683364
2016,701006139,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,60.305074253,872.819866267,1438.9037659,218,5159.69749999997,72,1153.2486111111093,1659413.7695467356
2016,412699210,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,66.68,1273,1324,8,74.93083333333334,1,20.777222222222225,27509.042222222222
2015,740354000,FALSE,TRUE,Falkland Islands,FLK,NA,trawlers,trawlers,65.3614878159,1763.93834544,2275.06544313,131,3088.1281944443876,117,2178.3611111111204,4955914.086547073
2014,900028610,TRUE,TRUE,Invalid MMSI,NA,NA,trawlers,trawlers,76.4979094824,832.521581385,2810.7534176,16,297.2419444444444,1,0.7875,2213.46831636
2015,412439587,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,59.4783438817,955,1302.96490878,21,113.84111111111109,15,61.74875000000002,80456.45441102904
2016,577079000,FALSE,TRUE,Vanuatu,VUT,unknown_fishing,drifting_longlines,drifting_longlines,76.1389847113,1760.9396531,2499.93950099,12,208.83777777777783,3,5.507083333333334,13767.375160243671
2015,701000791,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,44.5056006267,782.024437098,1514.06954281,202,4842.549861111063,24,394.1944444444446,596837.8022782417
2014,412420317,TRUE,TRUE,China,CHN,squid_jigger,squid_jigger,squid_jigger,54.7158938964,1305,1110.28225195,15,185.03416666666672,5,40.42597222222223,44884.23947615703
2014,701000651,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,50.2643117129,855.584664503,1889.02425107,337,8069.875972222117,118,1879.4676388888897,3550359.948962397
2014,701006143,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,56.8388337333,804.766742397,1293.47159986,360,8622.717777777778,62,906.7238888888885,1172821.5991923925
2014,440854000,TRUE,TRUE,South Korea,KOR,NA,drifting_longlines,drifting_longlines,55.8765589849,820.973858801,1629.63227629,48,242.28375,30,56.754444444444445,92488.87448957434
2016,701000547,TRUE,TRUE,Argentina,ARG,NA,drifting_longlines,drifting_longlines,50.6586105818,849.027952594,1546.7667124,32,733.28138888889,26,459.7070833333336,711059.6139544924
2014,412329684,FALSE,TRUE,China,CHN,NA,trawlers,trawlers,74.6344694709,2662.61474384,3638.08500675,53,363.18583333333356,48,303.0533333333335,1102533.78824561
2014,701000894,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,46.1711475061,1074.39977273,1478.66839283,61,1440.5461111111097,37,690.9206944444469,1021642.5928271532
2015,701006043,FALSE,TRUE,Argentina,ARG,unknown_fishing,drifting_longlines,drifting_longlines,48.2100374585,805.980504871,1114.64959258,331,7910.7601388886505,204,3359.6113888888453,3744789.4658521693
2014,224701000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,67.2,1576,1342.9,161,3660.6477777777764,146,2996.6211111111106,4024162.490111112
2014,701000755,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,44.276388669,815.772137651,1289.66105567,347,8288.207500000015,117,2294.5899999999992,2959243.361729825
2015,701007027,TRUE,FALSE,Argentina,ARG,unknown_not_fishing,reefer,reefer,49.6393215605,1103.00320248,2072.16965568,204,4820.973194444416,146,2728.9863888888776,5654922.785819231
2015,416862000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,66.0728541136,1142.50038217,1736.87437551,9,102.00847222222224,8,78.06375000000004,135586.92703121874
2015,416706000,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,73.015475622,1298.27830941,1971.99598199,75,1785.2944444444147,41,199.29291666666649,393004.83090573427
2015,416018800,TRUE,FALSE,Taiwan,TWN,NA,cargo_or_tanker,cargo,77.656735056,1380.71999129,2301.98502121,90,2139.1574999999866,46,270.3420833333332,622323.4264360389
2014,701006001,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,20.2252391339,90.448354259,365.218371935,119,2789.098055555559,31,408.4370833333333,149168.72661287995
2015,701000835,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,51.3745393774,1043.31904894,1825.17013039,284,6675.503888888728,142,2419.075833333306,4415224.954148246
2016,416240500,TRUE,FALSE,Taiwan,TWN,NA,passenger,motor_passenger,74.4617681723,1428.89399266,2309.25911556,27,555.9030555555623,18,219.66027777777688,507252.49878477363
2015,701000515,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,44.377175312,853.151098192,1637.3469809,365,8728.6588888888109,158,2960.5543055555436,4847454.653991891
2014,701006144,TRUE,TRUE,Argentina,ARG,NA,squid_jigger,squid_jigger,55.9900339026,966.844524582,1529.78199741,172,4103.131111111113,76,894.8770833333335,1368966.8519781027
2015,441559000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,54.5517023274,740.460046986,1185.24517237,124,2896.984722222205,69,715.2331944444451,847726.6908340544
2015,515777000,TRUE,FALSE,Cambodia,KHM,unknown_longline,reefer,reefer,122.601197724,7308.15116357,7952.45526405,20,445.0293055555541,17,118.75791666666674,944417.0195434459
2014,416045600,FALSE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,64.3227192267,1117.57598797,1816.509325,80,1870.2355555555564,45,659.5254166666665,1198034.069449511
2016,412420935,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,66.4120426147,989,1470,13,36.04486111111108,13,32.11777777777777,47213.133333333324
2016,412354153,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,58.8304858079,985,1103,39,382.9665277777775,29,119.38236111111112,131678.74430555574
2015,412424491,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,52.427929854,965,1038.26778908,43,496.4658333333334,29,275.4359722222222,285976.29791226704
2014,412329685,TRUE,TRUE,China,CHN,unknown,trawlers,trawlers,69.1266184488,1617,2768.89130077,16,72.3588888888889,11,18.654722222222226,51652.89807939191
2014,701000778,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,27.1882728638,246.283943296,743.489982207,345,8074.741388888832,185,3650.9224999999974,2714424.3045641338
2014,222222222,TRUE,FALSE,Invalid MMSI,NA,NA,passenger,motor_passenger,97.046558228,155.014775466,8712.30911411,37,782.5208333333337,10,27.420972222222225,238899.9862094238
2014,416046700,FALSE,TRUE,Taiwan,TWN,NA,squid_jigger,squid_jigger,62.786274392,1066.04912726,1603.90231599,71,1683.6202777777794,36,443.14263888888877,710757.5048278094
2014,412209146,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,67.85,1419,2e3,12,143.8925,3,8.322222222222221,16644.444444444445
2016,701006086,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,42.7503755532,740.425716003,1504.01224955,366,8776.277916666353,158,2010.7686111111059,3024220.6221217937
2015,701000867,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,54.3187122854,912.702195807,1156.32044398,124,2800.7830555555597,30,537.0958333333334,621054.8924598078
2015,412329687,TRUE,TRUE,China,CHN,NA,trawlers,trawlers,67.3447441282,1905.15792087,2514.98050189,57,269.98333333333335,53,230.49458333333334,579689.3828745933
2014,701007022,FALSE,TRUE,Argentina,ARG,NA,trawlers,trawlers,28.7747267196,247.77581468,497.988741427,223,5253.084305555559,125,2410.7295833333324,1200516.1911250022
2016,440652000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,69.7574532667,1427.64265357,2026.02148528,39,658.0051388888883,13,72.36819444444444,146619.51679536514
2014,701007044,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,45.4247115737,720.754354822,1692.95029276,226,5212.2008333333315,164,3306.9284722222214,5598465.525184991
2015,701000516,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,42.9268135106,780.696454668,1839.02403881,280,6671.782777777721,146,2511.5001388888745,4618709.128891308
2014,770576064,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,38.2628062341,559.383458293,932.297148443,124,2521.358194444445,108,1963.081527777778,1830175.3105083497
2016,412331068,TRUE,TRUE,China,CHN,NA,trawlers,trawlers,53.5257269488,657.725966214,1299.59907019,8,142.37250000000003,2,25.770833333333332,33491.75103802146
2014,441142000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,64.03,1096,1323,111,2603.9059722222214,50,486.3091666666665,643387.0275000003
2016,701006040,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,38.6310698121,512.201333167,1314.44079438,340,7906.033888888274,173,2700.3552777777577,3549457.1364303823
2014,701000561,FALSE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,37.2645651258,551.432528737,1120.92224156,345,8252.578888888907,86,1588.2052777777792,1780254.620024063
2015,416842000,FALSE,TRUE,Taiwan,TWN,unknown,squid_jigger,squid_jigger,64.1,845,1118,89,2134.2777777777424,53,455.8023611111114,509587.03972222056
2015,701000852,TRUE,TRUE,Argentina,ARG,unknown_fishing,squid_jigger,squid_jigger,56.3952875852,829.017430847,1276.22830133,55,1245.4497222222221,29,494.9993055555557,631732.1228886966
2016,224506000,TRUE,TRUE,Spain,ESP,trawlers,trawlers,trawlers,61.2,1267,1449.6,140,3193.1420833333545,134,2775.756805555573,4023737.065333274
2016,412401570,TRUE,FALSE,China,CHN,unknown,NA,NA,64.15,971,1213,12,174.58486111111114,4,29.640694444444442,35954.16236111111
2015,701078000,TRUE,TRUE,Argentina,ARG,NA,trawlers,trawlers,39.9835151631,602.945212449,1437.30054732,188,4447.412916666661,130,2390.556944444427,3435948.8046496566
2014,770576047,TRUE,TRUE,Uruguay,URY,NA,trawlers,trawlers,30.3306486367,183.232196022,475.805825046,11,102.52249999999992,11,100.79333333333327,47958.05512580312
2016,701015000,TRUE,TRUE,Argentina,ARG,unknown_fishing,trawlers,trawlers,28.7396214425,254.26346822,605.974097655,325,7433.1959722220445,176,3050.103611111115,1848283.783497326
2014,770576091,TRUE,TRUE,Uruguay,URY,unknown_fishing,trawlers,trawlers,29.8675080743,327.76710995,780.438606062,86,1783.0909722222223,67,1080.9202777777775,843591.9148530388
2014,441303000,TRUE,TRUE,South Korea,KOR,NA,squid_jigger,squid_jigger,54.0987595458,769.168686776,1108.8722941,111,2600.5736111111073,51,486.59194444444455,539568.325726691
2016,412328762,FALSE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,67.68,1491,1760,15,63.51041666666666,8,23.536666666666658,41424.533333333304
2016,441784,TRUE,TRUE,Invalid MMSI,NA,NA,drifting_longlines,drifting_longlines,54.3477577795,844.444408184,1531.40580672,4,64.58624999999996,1,0.17013888888888887,260.55168239333335
2015,440502000,TRUE,TRUE,South Korea,KOR,unknown,squid_jigger,squid_jigger,60.09,1020,1765,129,3006.1676388888754,55,461.11430555555546,813866.749305556
2016,770576142,FALSE,TRUE,Uruguay,URY,NA,trawlers,trawlers,31.3127290694,171.548699398,448.792196355,77,1361.401250000004,73,1223.326666666667,549019.4615929726
2014,416243900,TRUE,TRUE,Taiwan,TWN,NA,drifting_longlines,drifting_longlines,73.6076484369,1564.22651865,2553.56832169,75,1756.4323611111092,42,395.3393055555554,1009525.9269855892
2016,412331174,TRUE,TRUE,China,CHN,unknown,squid_jigger,squid_jigger,68.784846174,1531,1915.26381951,8,97.13347222222222,1,2.8652777777777776,5487.762860623792
